DESTINO,ORIGEN,UNIDAD,FOBDOL,FOBPES
ECU,IPI,11,1448,5776150
ECU,IPI,11,115,460195
ECU,IPI,11,122,486263
ECU,IPI,11,9828,39142001
ECU,IPI,11,116,462548
ECU,IPI,11,5661,22165954
ECU,IPI,11,7334,28716468
ECU,IPI,11,4374,17125386
ECU,IPI,11,8447,34170459
ECU,IPI,11,7070,28206118
ECU,IPI,11,580,2309213
ECU,IPI,33,16624,66320683
ECU,IPI,33,55147,220557966
ECU,IPI,61,274524,1088110819
ECU,IPI,33,4547,17992377
ECU,IPI,33,2346,9282559
ECU,IPI,33,1116,4416733
ECU,IPI,33,1348,5333712
ECU,IPI,33,7224,28829678
ECU,IPI,33,19041,76076573
ECU,IPI,33,134188,530884933
ECU,IPI,82,7072,28279462
ECU,IPI,33,34476,137352751
ECU,IPI,33,1402,5607510
ECU,IPI,82,85145,337867641
ECU,IPI,11,13425,53576566
ECU,IPI,11,4579,18268462
ECU,IPI,11,1254,5001043
ECU,IPI,11,92,366121
ECU,IPI,11,88,350203
ECU,IPI,11,1905,7574680
ECU,IPI,11,1127,4425246
ECU,IPI,11,9766,38695953
ECU,IPI,11,168,671441
ECU,IPI,11,229259,912434183
ECU,IPI,11,27710,110170713
ECU,IPI,11,1290,5150071
ECU,IPI,11,42121,167542529
ECU,IPI,11,11,45800
ECU,IPI,19,244,972732
ECU,IPI,11,2946,11752376
ECU,IPI,11,7979,31835300
ECU,IPI,11,13069,51937435
ECU,IPI,11,46808,186111140
ECU,IPI,11,3637,14511396
ECU,IPI,11,6376,25314358
ECU,IPI,11,27092,107954550
ECU,IPI,11,629,2509465
ECU,IPI,11,1150,4587504
ECU,IPI,11,4634,18492261
ECU,IPI,11,2600,10374968
ECU,IPI,11,726,2898169
ECU,IPI,11,30216,122232269
ECU,IPI,33,151115,596799425
ECU,IPI,33,6906,27326967
ECU,IPI,33,99692,396419656
ECU,IPI,61,183800,732814056
ECU,IPI,33,5460,21603910
ECU,IPI,33,3765,15228918
ECU,IPI,67,436818,1718210029
ECU,IPI,33,6313,24272401
ECU,IPI,33,882,3514493
ECU,IPI,33,881,3542758
ECU,IPI,33,29,114117
ECU,IPI,33,255,1013296
ECU,IPI,33,428,1691245
ECU,IPI,33,70,280095
ECU,IPI,33,141,561624
ECU,IPI,33,2717,10818742
ECU,IPI,33,49,191264
ECU,IPI,33,98,383469
ECU,IPI,33,88,348924
ECU,IPI,33,115,455792
ECU,IPI,33,89,354500
ECU,IPI,33,9,35689
ECU,IPI,33,5205,20940003
ECU,IPI,33,1665,6538174
ECU,IPI,33,199126,796484839
ECU,IPI,33,483,1911115
ECU,IPI,33,34645,132415381
ECU,IPI,33,114316,459918602
ECU,IPI,33,1011,4026925
ECU,IPI,33,36327,144695492
ECU,IPI,33,15344,60713950
ECU,IPI,33,22860,92473729
ECU,IPI,33,3419,13677532
ECU,IPI,33,467,1834120
ECU,IPI,33,104,409850
ECU,IPI,33,553,2201686
ECU,IPI,33,4404,17319126
ECU,IPI,33,352,1392146
ECU,IPI,33,12306,48590299
ECU,IPI,33,33394,133528594
ECU,IPI,33,285,1133405
ECU,IPI,33,459647,1832616369
ECU,IPI,33,505,2021007
ECU,IPI,33,10270,41077093
ECU,IPI,33,73923,294527779
ECU,IPI,33,89816,355202438
ECU,IPI,33,4236,16943619
ECU,IPI,33,66627,262605302
ECU,IPI,33,998,4014842
ECU,IPI,33,4223,16694434
ECU,IPI,33,594,2375947
ECU,IPI,33,47150,186323125
ECU,IPI,33,24021,94902229
ECU,IPI,33,42702,170689175
ECU,IPI,33,25966,103719592
ECU,IPI,33,680,2691343
ECU,IPI,33,6710,26893660
ECU,IPI,33,1302,5239507
ECU,IPI,33,1860,7439833
ECU,IPI,33,18360,72408352
ECU,IPI,33,29701,119700378
ECU,IPI,33,8735,34860217
ECU,IPI,33,5640,22555434
ECU,IPI,33,12000,47874600
ECU,IPI,33,5063,20480949
ECU,IPI,33,35685,141196981
ECU,IPI,82,4436,17667859
ECU,IPI,33,9788,39596393
ECU,IPI,33,120436,479173299
ECU,IPI,33,93,369357
ECU,IPI,33,7001,27887587
ECU,IPI,33,203,813297
ECU,IPI,33,2461,9801058
ECU,IPI,11,14256,56405592
ECU,IPI,11,9390,37153976
ECU,IPI,11,432,1727356
ECU,IPI,11,5774,23070117
ECU,IPI,19,8025,32088043
ECU,IPI,19,12729,50898633
ECU,IPI,11,580,2308695
ECU,IPI,82,170,663762
ECU,IPI,82,192,766115
ECU,IPI,11,2957,11608698
ECU,IPI,11,15249,60971600
ECU,IPI,11,6281,25062345
ECU,IPI,11,20722,82671455
ECU,IPI,11,2641,10560865
ECU,IPI,82,246,983633
ECU,IPI,82,1494,5952380
ECU,IPI,82,52,204140
ECU,IPI,11,348,1407008
ECU,IPI,11,138,547634
ECU,IPI,11,554,2239393
ECU,IPI,11,835,3378689
ECU,IPI,11,204,812709
ECU,IPI,11,598,2417343
ECU,IPI,11,221,895045
ECU,IPI,11,2306,9292066
ECU,IPI,11,2260,9141065
ECU,IPI,11,1151,4614221
ECU,IPI,11,1554,6187770
ECU,IPI,11,2396,9542946
ECU,IPI,11,185,750105
ECU,IPI,11,276,1100405
ECU,IPI,11,458,1854450
ECU,IPI,11,316,1278856
ECU,IPI,11,867,3468148
ECU,IPI,11,5726,22897068
ECU,IPI,11,17220,68135407
ECU,IPI,11,544,2172755
ECU,IPI,19,1639,6556506
ECU,IPI,19,2783,11130654
ECU,IPI,19,305,1220826
ECU,IPI,33,20,80610
ECU,IPI,33,654292,2583575332
ECU,IPI,82,487,1945963
ECU,IPI,33,3074,12435249
ECU,IPI,33,2117,8562436
ECU,IPI,33,3146,12447967
ECU,IPI,33,4,17997
ECU,IPI,11,158914,630918264
ECU,IPI,11,44417,175444025
ECU,IPI,11,2693,10769665
ECU,IPI,11,1145,4577494
ECU,IPI,11,8473,33850846
ECU,IPI,11,220,878141
ECU,IPI,33,10222,40874089
ECU,IPI,33,17428,67007310
ECU,IPI,11,6966,27858830
ECU,IPI,11,614,2457650
ECU,IPI,11,424,1696368
ECU,IPI,11,1659,6632968
ECU,IPI,11,355,1420038
ECU,IPI,11,725,2898880
ECU,IPI,11,1423,5677307
ECU,IPI,11,881,3524287
ECU,IPI,11,1754,7015386
ECU,IPI,11,1524,6095728
ECU,IPI,11,108,430110
ECU,IPI,11,1594,6347906
ECU,IPI,11,2927,11706332
ECU,IPI,11,212044,847860054
ECU,IPI,11,87,335693
ECU,IPI,11,205,816412
ECU,IPI,11,2989,11927543
ECU,IPI,11,146767,580581045
ECU,IPI,11,542,2146147
ECU,IPI,11,7974,31856346
ECU,IPI,11,9972,38112107
ECU,IPI,11,4963,18970401
ECU,IPI,11,443916,1774082946
ECU,IPI,11,472565,1881136485
ECU,IPI,11,28700,114335606
ECU,IPI,11,35879,142156979
ECU,IPI,11,16810,67401716
ECU,IPI,11,37283,146660188
ECU,IPI,11,18112,71666420
ECU,IPI,11,1385,5537891
ECU,IPI,11,19726,78697863
ECU,IPI,11,457820,1807720583
ECU,IPI,11,53000,211446150
ECU,IPI,11,30140,120516531
ECU,IPI,11,500,1976481
ECU,IPI,11,332,1314277
ECU,IPI,11,1122,4441226
ECU,IPI,11,3134,12402385
ECU,IPI,11,15355,61397121
ECU,IPI,11,5426,21467639
ECU,IPI,11,229,905940
ECU,IPI,11,3633,14373643
ECU,IPI,11,1611,6518589
ECU,IPI,11,4860,19432759
ECU,IPI,11,22468,86985016
ECU,IPI,11,8570,34267231
ECU,IPI,11,320,1254598
ECU,IPI,11,60000,239373000
ECU,IPI,11,98472,385559831
ECU,IPI,11,2573,10102419
ECU,IPI,11,959,3834571
ECU,IPI,11,2385,9436081
ECU,IPI,11,4720,18675907
ECU,IPI,11,34719,136600719
ECU,IPI,11,77009,302769679
ECU,IPI,11,11550,45724046
ECU,IPI,11,32222,127494721
ECU,IPI,11,7659,30067198
ECU,IPI,11,1478,5804172
ECU,IPI,11,6465,25378572
ECU,IPI,11,5700,22700250
ECU,IPI,11,1541,6051182
ECU,IPI,11,44481,175961221
ECU,IPI,11,572,2289147
ECU,IPI,11,18000,71989740
ECU,IPI,11,140,557550
ECU,IPI,11,1062,4229415
ECU,IPI,33,469,1840479
ECU,IPI,11,10420,41672461
ECU,IPI,11,103824,412525231
ECU,IPI,11,424,1623559
ECU,IPI,11,1938,7734325
ECU,IPI,11,1226,4903890
ECU,IPI,11,2751,11024432
ECU,IPI,11,19407,77452924
ECU,IPI,11,166,663086
ECU,IPI,11,1384,5475215
ECU,IPI,11,21027,84596640
ECU,IPI,11,108,414157
ECU,IPI,11,4656,18230947
ECU,IPI,11,12217,47835278
ECU,IPI,11,10303,40342241
ECU,IPI,11,2828,11261475
ECU,IPI,11,1019,4018928
ECU,IPI,33,3408,13024209
ECU,IPI,33,19572,78107508
ECU,IPI,33,25378,101065973
ECU,IPI,33,29746,115162087
ECU,IPI,33,34913,137856956
ECU,IPI,11,18435,72943702
ECU,IPI,33,54905,217245908
ECU,IPI,82,967,3824268
ECU,IPI,82,6567,25787617
ECU,IPI,82,3010,11905419
ECU,IPI,82,260,1030269
ECU,IPI,82,880,3483034
ECU,IPI,82,58,230826
ECU,IPI,82,3544,14021184
ECU,IPI,82,10828,42833161
ECU,IPI,82,11894,47052819
ECU,IPI,82,31,121722
ECU,IPI,82,454,1794545
ECU,IPI,82,137,542549
ECU,IPI,82,809,3200426
ECU,IPI,82,1425,5637287
ECU,IPI,82,414,1635796
ECU,IPI,82,268,1058831
ECU,IPI,82,17354,68169039
ECU,IPI,82,4838,19047873
ECU,IPI,82,32,128566
ECU,IPI,82,413,1632631
ECU,IPI,82,82,323872
ECU,IPI,82,749,2954936
ECU,IPI,82,4,14914
ECU,IPI,82,174,687097
ECU,IPI,33,449,1776981
ECU,IPI,33,257360,1018919446
ECU,IPI,33,494,1933283
ECU,IPI,33,1499,5884645
ECU,IPI,33,454,1794941
ECU,IPI,33,5112,20221786
ECU,IPI,33,643,2543433
ECU,IPI,33,203,796489
ECU,IPI,33,34342,134898068
ECU,IPI,33,24214,95063732
ECU,IPI,33,8219,32307675
ECU,IPI,33,8452,33433753
ECU,IPI,11,114,457335
ECU,IPI,11,133,533764
ECU,IPI,11,762,3047086
ECU,IPI,11,4777,19104077
ECU,IPI,11,1629,6514792
ECU,IPI,11,486,1945283
ECU,IPI,11,30,118783
ECU,IPI,11,396,1584694
ECU,IPI,11,23,91104
ECU,IPI,11,1263,5051120
ECU,IPI,11,7,29636
ECU,IPI,11,29,114224
ECU,IPI,11,216,864517
ECU,IPI,11,175,699180
ECU,IPI,11,1516,6061496
ECU,IPI,11,208,830282
ECU,IPI,11,1557,6226993
ECU,IPI,11,2540,10159152
ECU,IPI,11,11403,45595010
ECU,IPI,33,12048,48472801
ECU,IPI,33,13553,53067428
ECU,IPI,11,29967,114534111
ECU,IPI,33,12077,46160694
ECU,IPI,33,73527,291048034
ECU,IPI,33,90701,362797757
ECU,IPI,33,308,1227914
ECU,IPI,33,9683,38642414
ECU,IPI,33,7387,29481429
ECU,IPI,33,40604,162412986
ECU,IPI,33,10816,43166715
ECU,IPI,33,42339,168969629
ECU,IPI,33,47908,189559667
ECU,IPI,33,155930,616978378
ECU,IPI,33,52097,206136790
ECU,IPI,33,84417,334017453
ECU,IPI,33,107138,423921054
ECU,IPI,33,3377,13475286
ECU,IPI,33,4964,19811367
ECU,IPI,33,2654,10592274
ECU,IPI,33,18190,72408689
ECU,IPI,11,135,537113
ECU,IPI,11,525,2094274
ECU,IPI,11,360,1384939
ECU,IPI,11,2403,9586210
ECU,IPI,11,5454,21757649
ECU,IPI,11,196,783548
ECU,IPI,33,1413,5432986
ECU,IPI,33,9948,38249977
ECU,IPI,11,280,1078469
ECU,IPI,82,3982,15924066
ECU,IPI,82,1416,5661890
ECU,IPI,11,4000,15703080
ECU,IPI,33,6467,24717159
ECU,IPI,11,508,1951664
ECU,IPI,11,15955,62998956
ECU,IPI,11,3778,15104372
ECU,IPI,11,1380,5306453
ECU,IPI,11,309,1188239
ECU,IPI,11,292,1166943
ECU,IPI,11,444,1770243
ECU,IPI,11,3045,12149855
ECU,IPI,11,226,903553
ECU,IPI,61,14593,58369807
ECU,IPI,33,91093,348162077
ECU,IPI,33,20022,76524588
ECU,IPI,33,38520,153729097
ECU,IPI,33,9137,36078086
ECU,IPI,33,43468,174880772
ECU,IPI,11,651,2603030
ECU,IPI,61,52009,208004595
ECU,IPI,33,19668,78339678
ECU,IPI,33,16556,66212883
ECU,IPI,33,3508,13875922
ECU,IPI,33,532,2105201
ECU,IPI,33,313,1250822
ECU,IPI,33,14625,58244062
ECU,IPI,33,3645,14272056
ECU,IPI,33,49883,195387452
ECU,IPI,33,136783,526524944
ECU,IPI,33,3460,13691339
ECU,IPI,33,11379,45015739
ECU,IPI,33,8761,34656990
ECU,IPI,33,228,913790
ECU,IPI,33,7195,28182670
ECU,IPI,33,3648,14347897
ECU,IPI,33,3796,15182676
ECU,IPI,33,2976,11771710
ECU,IPI,33,904,3538531
ECU,IPI,33,4170,16484118
ECU,IPI,33,26077,104292536
ECU,IPI,33,3246,12841617
ECU,IPI,33,24577,97245053
ECU,IPI,11,34,135581
ECU,IPI,11,1692,6765436
ECU,IPI,11,129,520256
ECU,IPI,11,1876,7504050
ECU,IPI,11,4746,18793025
ECU,IPI,11,104,412307
ECU,IPI,11,1377,5571967
ECU,IPI,11,83634,335360804
ECU,IPI,11,29,119172
ECU,IPI,11,772,3121534
ECU,IPI,82,15800,62933770
ECU,IPI,11,909,3558225
ECU,IPI,11,7995,31303471
ECU,IPI,11,2504,9802749
ECU,IPI,11,3411,13355649
ECU,IPI,33,106,420401
ECU,IPI,33,57,226962
ECU,IPI,11,8206,32818363
ECU,IPI,33,71,285957
ECU,IPI,33,2926,11702332
ECU,IPI,11,124,495929
ECU,IPI,11,165,660386
ECU,IPI,11,3422,13511627
ECU,IPI,33,1468,5747068
ECU,IPI,11,24843,98296760
ECU,IPI,11,72,286190
ECU,IPI,11,1015,3973692
ECU,IPI,11,115,450400
ECU,IPI,11,3543,13991257
ECU,IPI,11,310,1228099
ECU,IPI,11,133,536153
ECU,IPI,11,1467,5641105
ECU,IPI,11,3940,15426833
ECU,IPI,11,16240,63585017
ECU,IPI,11,194,757792
ECU,IPI,11,2137,8645687
ECU,IPI,11,142,575878
ECU,IPI,11,12,47693
ECU,IPI,11,3632,14693938
ECU,IPI,11,5117,20204600
ECU,IPI,11,3418,13827816
ECU,IPI,11,166,671385
ECU,IPI,33,150,597375
ECU,IPI,33,83,317154
ECU,IPI,33,4,15933
ECU,IPI,33,1018,4061362
ECU,IPI,11,174,694941
ECU,IPI,11,10,39985
ECU,IPI,11,38,151778
ECU,IPI,11,45,179933
ECU,IPI,33,198,790687
ECU,IPI,82,556,2199009
ECU,IPI,11,3528,13850431
ECU,IPI,11,0,1117
ECU,IPI,33,37,149458
ECU,IPI,11,108,432811
ECU,IPI,11,289,1153284
ECU,IPI,33,207,827150
ECU,IPI,33,103,409544
ECU,IPI,33,1087,4339723
ECU,IPI,33,25,100770
ECU,IPI,33,6083,24278040
ECU,IPI,33,806,3215532
ECU,IPI,33,692,2760053
ECU,IPI,33,68,270302
ECU,IPI,33,2,8900
ECU,IPI,33,324,1293444
ECU,IPI,33,1,5188
ECU,IPI,11,18617,74299330
ECU,IPI,11,1170,4668372
ECU,IPI,33,22,85884
ECU,IPI,33,231,923210
ECU,IPI,11,280,1117526
ECU,IPI,33,192,764413
ECU,IPI,11,33565,133955364
ECU,IPI,11,23866,95246262
ECU,IPI,11,23042,91958775
ECU,IPI,11,826,3297624
ECU,IPI,11,195,780057
ECU,IPI,11,2263,9033277
ECU,IPI,11,173,692258
ECU,IPI,11,1610,6427153
ECU,IPI,11,461,1838638
ECU,IPI,11,7011,27980219
ECU,IPI,11,96,381368
ECU,IPI,11,801,3196934
ECU,IPI,11,977,3898052
ECU,IPI,11,2711,10819834
ECU,IPI,11,903,3603286
ECU,IPI,11,1597,6373276
ECU,IPI,11,109,435445
ECU,IPI,33,942,3702533
ECU,IPI,33,440,1730340
ECU,IPI,33,315,1238766
ECU,IPI,11,56,220225
ECU,IPI,11,2033,7996528
ECU,IPI,11,320,1258429
ECU,IPI,33,5,19916
ECU,IPI,67,1174,4684335
ECU,IPI,33,1,4000
ECU,IPI,11,189648,750390196
ECU,IPI,33,14755,57642148
ECU,IPI,33,19000,75998290
ECU,IPI,33,9648,38815930
ECU,IPI,33,73436,289927327
ECU,IPI,33,45709,179754127
ECU,IPI,11,49809,192794911
ECU,IPI,11,1291,5177258
ECU,IPI,11,216,858281
ECU,IPI,82,83772,333449487
ECU,IPI,82,4228,16554712
ECU,IPI,82,35640,142508696
ECU,IPI,11,101355,406423871
ECU,IPI,33,20300,79043845
ECU,IPI,11,6558,26083638
ECU,IPI,11,16870,67502638
ECU,IPI,11,58,234623
ECU,IPI,11,15057,59213008
ECU,IPI,33,35760,141493738
ECU,IPI,33,8922,34301857
ECU,IPI,33,83754,327699694
ECU,IPI,33,40659,159750802
ECU,IPI,33,2407,9318425
ECU,IPI,33,30772,119133034
ECU,IPI,33,3251,12584535
ECU,IPI,33,96904,375761310
ECU,IPI,33,14691,58740711
ECU,IPI,33,6757,27016812
ECU,IPI,33,98348,386617705
ECU,IPI,33,46632,182169764
ECU,IPI,33,2398,9587947
ECU,IPI,33,6835,27329136
ECU,IPI,33,142075,561660181
ECU,IPI,33,11439,45738316
ECU,IPI,33,23108,92234079
ECU,IPI,33,1829,7191055
ECU,IPI,33,70272,280341476
ECU,IPI,33,5996,23976465
ECU,IPI,33,1202,4707639
ECU,IPI,33,27039,105875169
ECU,IPI,33,7501,29879321
ECU,IPI,33,2077,8042550
ECU,IPI,33,1086,4204743
ECU,IPI,33,2927,11701879
ECU,IPI,33,10270,40387699
ECU,IPI,33,3540,13704933
ECU,IPI,33,10485,41896799
ECU,IPI,33,3528,13874178
ECU,IPI,33,3441,13614082
ECU,IPI,11,801,3167940
ECU,IPI,11,103522,406526415
ECU,IPI,11,8961,35456052
ECU,IPI,11,4873,19283032
ECU,IPI,11,400,1593260
ECU,IPI,11,9226,36450222
ECU,IPI,11,1503,5818789
ECU,IPI,11,2983,11774549
ECU,IPI,33,494,1997530
ECU,IPI,33,3965,15792433
ECU,IPI,11,1040,4127230
ECU,IPI,11,2081,8418103
ECU,IPI,11,18,70905
ECU,IPI,33,1783,7111772
ECU,IPI,33,5052,19560114
ECU,IPI,82,11445,44812096
ECU,IPI,82,1454,5812874
ECU,IPI,82,16898,66461289
ECU,IPI,82,4054,15913148
ECU,IPI,82,1212,4759525
ECU,IPI,82,466,1828427
ECU,IPI,82,2061,8132790
ECU,IPI,82,12313,49235253
ECU,IPI,82,512,2049116
ECU,IPI,33,10510,41260118
ECU,IPI,82,1851,7372325
ECU,IPI,33,14166,56199009
ECU,IPI,33,12561,50225764
ECU,IPI,33,2199,8634535
ECU,IPI,11,2270,8982597
ECU,IPI,11,348,1378852
ECU,IPI,11,218,862495
ECU,IPI,11,569,2289609
ECU,IPI,11,2744,10859090
ECU,IPI,11,196,784268
ECU,IPI,19,104913,419497639
ECU,IPI,19,11563,46522147
ECU,IPI,11,267,1056138
ECU,IPI,11,774,3095559
ECU,IPI,11,2394,9574635
ECU,IPI,11,504,2015713
ECU,IPI,11,8210,32701662
ECU,IPI,11,1890,7558923
ECU,IPI,11,763,3052365
ECU,IPI,11,2141,8472412
ECU,IPI,11,128,507059
ECU,IPI,11,3014,11926941
ECU,IPI,11,11162,43837598
ECU,IPI,11,366,1452367
ECU,IPI,11,281,1111929
ECU,IPI,11,490,1937230
ECU,IPI,19,1024,4051722
ECU,IPI,19,19983,79066748
ECU,IPI,19,31299,124868925
ECU,IPI,19,55,216949
ECU,IPI,11,17050,67361616
ECU,IPI,11,245099,973315714
ECU,IPI,11,36265,142421462
ECU,IPI,33,8484,33793045
ECU,IPI,33,40,153309
ECU,IPI,11,55976,219171089
ECU,IPI,33,11954,46432020
ECU,IPI,33,85,339763
ECU,IPI,33,5740,22849687
ECU,IPI,33,659,2625294
ECU,IPI,33,313,1248179
ECU,IPI,33,6324,24878252
ECU,IPI,33,114,454079
ECU,IPI,11,13807,55078356
ECU,IPI,33,325,1258996
ECU,IPI,33,83,327936
ECU,IPI,11,18480,72867194
ECU,IPI,11,889,3504565
ECU,IPI,11,1724,6820188
ECU,IPI,11,35000,138486600
ECU,IPI,11,9381,36730884
ECU,IPI,11,4420,17428193
ECU,IPI,11,100,394303
ECU,IPI,11,189,745233
ECU,IPI,11,795,3171692
ECU,IPI,11,4610,18158387
ECU,IPI,11,2200,8899484
ECU,IPI,11,183,709250
ECU,IPI,11,232880,903568200
ECU,IPI,11,1920,7766822
ECU,IPI,11,7490,28997160
ECU,IPI,11,5352,20718762
ECU,IPI,11,3228,12736781
ECU,IPI,11,3158,12482226
ECU,IPI,11,14899,57755368
ECU,IPI,11,332,1343013
ECU,IPI,11,20440,81731144
ECU,IPI,11,21877,86089394
ECU,IPI,11,32,129452
ECU,IPI,11,9455,37572335
ECU,IPI,11,4605,18371798
ECU,IPI,11,134,534937
ECU,IPI,11,69010,267859106
ECU,IPI,11,962,3722748
ECU,IPI,11,43,169682
ECU,IPI,11,2000,7966300
ECU,IPI,11,1700,6771355
ECU,IPI,11,33348,128216724
ECU,IPI,11,50994,203203029
ECU,IPI,11,1232,4708766
ECU,IPI,33,62718,250216557
ECU,IPI,82,22841,91155012
ECU,IPI,11,15112,60311934
ECU,IPI,33,14386,56907707
ECU,IPI,33,6227,24899082
ECU,IPI,33,25406,100504670
ECU,IPI,67,1119,4411462
ECU,IPI,33,6312,25532336
ECU,IPI,33,15574,61407172
ECU,IPI,33,13200,51820164
ECU,IPI,33,35684,138150758
ECU,IPI,33,312,1197889
ECU,IPI,33,4469,17181610
ECU,IPI,33,4413,17646064
ECU,IPI,33,14920,59658089
ECU,IPI,33,6604,25876370
ECU,IPI,33,6000,23735280
ECU,IPI,33,3079,12283824
ECU,IPI,33,1667,6455449
ECU,IPI,33,27810,110786408
ECU,IPI,33,139807,559146710
ECU,IPI,33,95552,377776683
ECU,IPI,33,9618,38265135
ECU,IPI,33,11571,46265360
ECU,IPI,33,155,617890
ECU,IPI,33,29570,115873557
ECU,IPI,33,8799,34452143
ECU,IPI,33,40700,158214709
ECU,IPI,33,2968,11840984
ECU,IPI,33,18291,72755142
ECU,IPI,33,398,1572151
ECU,IPI,33,67790,268256104
ECU,IPI,33,5481,21606026
ECU,IPI,33,3249,12995708
ECU,IPI,33,36693,145908847
ECU,IPI,33,1736,6796247
ECU,IPI,33,29142,114102717
ECU,IPI,33,4533,17748135
ECU,IPI,33,18114,71598289
ECU,IPI,33,6470,24876497
ECU,IPI,33,47528,190084184
ECU,IPI,33,1278,5111885
ECU,IPI,33,13051,51957630
ECU,IPI,33,2104,8336633
ECU,IPI,33,3471,13737295
ECU,IPI,33,3696,14534853
ECU,IPI,33,1484,5922088
ECU,IPI,33,11110,44245575
ECU,IPI,33,1274,4899518
ECU,IPI,33,15200,60641160
ECU,IPI,33,30861,122930527
ECU,IPI,33,6528,26111412
ECU,IPI,33,6661,26945939
ECU,IPI,33,28774,115091410
ECU,IPI,11,2782,11128630
ECU,IPI,11,4905,19841804
ECU,IPI,11,5905,22702526
ECU,IPI,11,11894,46776821
ECU,IPI,11,5556,22180335
ECU,IPI,33,38202,150632618
ECU,IPI,33,13509,53266392
ECU,IPI,19,13530,54111808
ECU,IPI,11,80,313865
ECU,IPI,11,2452,9667521
ECU,IPI,11,3255,12833380
ECU,IPI,33,20311,80364724
ECU,IPI,33,11340,44475929
ECU,IPI,11,13299,52814874
ECU,IPI,11,213342,850471815
ECU,IPI,11,6657,26617081
ECU,IPI,82,135,533098
ECU,IPI,82,9,37118
ECU,IPI,82,448,1755405
ECU,IPI,82,672,2680275
ECU,IPI,82,530,2075060
ECU,IPI,82,1073,4229176
ECU,IPI,82,4081,15596257
ECU,IPI,82,12745,50252616
ECU,IPI,82,2267,8676742
ECU,IPI,82,465,1820597
ECU,IPI,82,1355,5341071
ECU,IPI,82,50,196363
ECU,IPI,82,10,39468
ECU,IPI,82,16,61081
ECU,IPI,82,977,3733608
ECU,IPI,82,1753,6809272
ECU,IPI,82,125,489194
ECU,IPI,82,451,1723248
ECU,IPI,82,72,283869
ECU,IPI,82,791,3098397
ECU,IPI,82,25,97103
ECU,IPI,33,2400,9461537
ECU,IPI,33,35,137040
ECU,IPI,82,103,404072
ECU,IPI,82,4083,15606424
ECU,IPI,82,3571,13647929
ECU,IPI,33,16020,64451824
ECU,IPI,33,471,1845655
ECU,IPI,33,2,9343
ECU,IPI,33,731,2883893
ECU,IPI,33,2435,9534229
ECU,IPI,33,4796,18826619
ECU,IPI,33,1029,4056234
ECU,IPI,33,1036,4054624
ECU,IPI,33,1293,5168674
ECU,IPI,33,1046,4097223
ECU,IPI,19,38159,150155779
ECU,IPI,33,9193,36610963
ECU,IPI,33,916,3648368
ECU,IPI,33,1762,6948013
ECU,IPI,33,7277,28788719
ECU,IPI,33,4632,18311671
ECU,IPI,33,49,191631
ECU,IPI,33,782,3082661
ECU,IPI,11,13839,54609412
ECU,IPI,33,16987,68716961
ECU,IPI,11,1935,7630315
ECU,IPI,11,110,433339
ECU,IPI,11,3601,14481437
ECU,IPI,11,679,2676923
ECU,IPI,11,1000,3942241
ECU,IPI,11,1248,5020966
ECU,IPI,11,5106,20544522
ECU,IPI,11,1701,6723452
ECU,IPI,11,308,1230065
ECU,IPI,33,5800,23139390
ECU,IPI,33,11018,43597481
ECU,IPI,11,1591,6334246
ECU,IPI,11,3454,13754480
ECU,IPI,11,193,768224
ECU,IPI,11,42,167579
ECU,IPI,11,4880,19107298
ECU,IPI,11,9063,35734932
ECU,IPI,11,1082,4266516
ECU,IPI,11,3778,15108727
ECU,IPI,11,1200,4748112
ECU,IPI,11,2037,8031952
ECU,IPI,11,97,383065
ECU,IPI,11,3150,12673112
ECU,IPI,11,275,1106383
ECU,IPI,11,3920,15639036
ECU,IPI,11,6225,24897292
ECU,IPI,11,804,3200337
ECU,IPI,11,2357,9292144
ECU,IPI,11,2575,10188657
ECU,IPI,11,47962,191041832
ECU,IPI,11,3982,15416114
ECU,IPI,11,2836,10977884
ECU,IPI,11,4245,16936597
ECU,IPI,11,620,2444679
ECU,IPI,11,2404,9573930
ECU,IPI,11,158,622210
ECU,IPI,11,264,1050982
ECU,IPI,11,4799,18578701
ECU,IPI,11,15426,61023405
ECU,IPI,11,5418,21394989
ECU,IPI,11,2412,9648583
ECU,IPI,11,302,1204308
ECU,IPI,11,11066,43686762
ECU,IPI,11,8652,34457506
ECU,IPI,11,12852,51398995
ECU,IPI,11,3385,13507213
ECU,IPI,11,364,1464046
ECU,IPI,11,7170,28559186
ECU,IPI,11,36607,146998148
ECU,IPI,11,4043,15543336
ECU,IPI,11,5346,20644651
ECU,IPI,33,19000,75022260
ECU,IPI,33,103735,409580150
ECU,IPI,33,15236,60161061
ECU,IPI,82,37750,150363912
ECU,IPI,11,44066,172119845
ECU,IPI,33,44440,177297597
ECU,IPI,33,3555,13668300
ECU,IPI,33,6537,26032408
ECU,IPI,33,2505,9875989
ECU,IPI,33,4466,17607995
ECU,IPI,33,2029,7999107
ECU,IPI,33,37161,146525163
ECU,IPI,33,14734,59277855
ECU,IPI,33,22106,86781109
ECU,IPI,33,4575,18064570
ECU,IPI,11,453,1788689
ECU,IPI,11,2271,8914207
ECU,IPI,11,1250,4777562
ECU,IPI,11,12822,50805500
ECU,IPI,11,4510,17340093
ECU,IPI,33,1718,6844525
ECU,IPI,11,15587,61528867
ECU,IPI,11,140,559473
ECU,IPI,33,155,611170
